pl_name,ra,dec,pl_rade,disc_year,discoverymethod
"TOI-1438 c",280.9237844,74.9378327,2.75000000,2025,"Transit"
"Kepler-391 c",290.6218844,51.0573453,2.88000000,2014,"Transit"
"TOI-756 b",192.1037380,-45.4704709,2.81000000,2025,"Transit"
"TOI-756 c",192.1037380,-45.4704709,13.00000000,2025,"Radial Velocity"
"HD 224018 d",358.6390056,-4.7233362,2.40000000,2025,"Transit"
"TOI-2141 c",258.7623456,18.3403449,2.35000000,2025,"Radial Velocity"
"TOI-6448 b",110.1704109,-33.9223285,8.47398941,2025,"Transit"
"K2-214 b",14.8759777,4.2277722,2.51000000,2018,"Transit"
"51 Eri b",69.4007424,-2.4738245,,2015,"Imaging"
"TOI-1203.01",168.2267358,-34.4069371,2.91800000,2021,"Transit"
"TOI-2093 c",302.7375229,70.8696532,2.30000000,2025,"Transit"
"KMT-2024-BLG-1209L b",261.6129583,-28.1205611,13.20000000,2025,"Microlensing"
"HD 135344 A b",228.9538416,-37.1489176,16.25302201,2025,"Imaging"
"K2-10 b",172.1216476,1.6906217,3.77300000,2015,"Transit"
"TOI-1203 b",168.2267358,-34.4069371,1.52000000,2025,"Radial Velocity"
"TOI-1203 c",168.2267358,-34.4069371,2.20000000,2025,"Radial Velocity"
"HIP 18606 b",59.7181058,-5.4706979,14.00000000,2025,"Radial Velocity"
"HIP 111909 c",340.0304354,-49.5985391,13.90000000,2025,"Radial Velocity"
"TIC 257060897 b",227.5321527,72.7103128,17.26183028,2021,"Transit"
"OGLE-2016-BLG-1266L b",267.8535833,-29.7422500,12.40000000,2018,"Microlensing"
"BD+37 3172 b",278.8155071,38.1153886,12.40000000,2023,"Radial Velocity"
"TOI-654.01",164.7245509,-5.5475446,2.37800000,2024,"Transit"
"K2-37 b",243.4509662,-24.7870527,1.39000000,2016,"Transit"
"K2-37 d",243.4509662,-24.7870527,2.31000000,2016,"Transit"
"K2-55 b",333.7518786,-17.2508002,4.43000000,2016,"Transit"
"TOI-5261 b",305.4585453,19.4358468,11.60129502,2025,"Transit"
"TOI-4773 b",114.9426489,-21.4856184,15.22179579,2025,"Transit"
"BD+42 2315 b",187.5887597,41.2695674,14.20000000,2023,"Radial Velocity"
"Ross 176 b",305.6897438,47.3086191,1.84000000,2025,"Transit"
"K2-62 c",334.3645089,-12.1874776,1.99000000,2016,"Transit"
"K2-61 b",339.6748444,-13.5600447,1.92000000,2016,"Transit"
"TOI-6420 b",125.5443036,-19.1242852,11.93756445,2025,"Transit"
"TOI-5350 b",74.4023015,21.6019759,12.41955062,2025,"Transit"
"TOI-5817 b",322.3777987,21.4745270,3.08000000,2025,"Transit"
"K2-73 b",335.0256620,-9.0560881,2.58000000,2016,"Transit"
"TOI-5799 b",301.6301790,15.9891418,1.73300000,2024,"Transit"
"TOI-1346 b",256.6226752,68.8433031,2.39000000,2025,"Transit"
"TOI-1346 c",256.6226752,68.8433031,2.23000000,2025,"Transit"
"K2-105 b",125.4202985,13.4975122,3.40000000,2017,"Transit"
"TOI-5799 c",301.6301790,15.9891418,1.76000000,2025,"Transit"
"TOI-6223 b",355.9505977,33.0672361,5.07000000,2025,"Transit"
"KOI-351 g",284.4334642,49.3051239,7.71800000,2013,"Transit"
"HD 63433 c",117.4793699,27.3631342,2.69200000,2020,"Transit"
"HD 17156 b",42.4366123,71.7530882,12.26262489,2007,"Radial Velocity"
"TOI-6000 b",292.6062979,68.1545924,0.94000000,2025,"Transit"
"K2-189 c",203.6214411,-15.0365158,2.31000000,2018,"Transit"
"KMT-2024-BLG-0404L b",271.1470833,-27.9535000,11.90000000,2025,"Microlensing"
"KMT-2024-BLG-1281L b",270.1693750,-32.7142500,4.59000000,2025,"Microlensing"
"GJ 317 b",130.2445254,-23.4528090,13.30000000,2007,"Radial Velocity"
"TOI-6303 b",46.7806502,40.1471740,11.59000000,2025,"Transit"
"LHS 1903 d",107.8658260,48.3279327,2.50000000,2026,"Transit"
"LHS 1903 e",107.8658260,48.3279327,1.73200000,2026,"Transit"
"WASP-120 b",62.6160813,-45.8982434,15.58048317,2016,"Transit"
"WASP-140 b",60.3855387,-20.4509991,14.23540549,2016,"Transit"
"HD 85426 c",148.1619305,35.1110080,3.19000000,2026,"Radial Velocity"
"TOI-1774.01",148.1619305,35.1110080,2.78000000,2021,"Transit"
"HD 176986 b",285.7739138,-11.0449410,,2017,"Radial Velocity"
"KOINTREAU-3 b",246.7687845,-24.7166830,13.10000000,2026,"Imaging"
"PDS 70 b",212.0421402,-41.3980405,21.96960217,2018,"Imaging"
"HD 176986 d",285.7739138,-11.0449410,2.49000000,2026,"Radial Velocity"
"TOI-6692 b",312.6940436,-81.2723982,11.67975789,2026,"Transit"
"TOI-4342 b",324.3894196,-77.9791468,2.32900000,2023,"Transit"
"PDS 70 c",212.0421402,-41.3980405,22.19378179,2019,"Imaging"
"V2376 Ori b",83.8398180,-5.3515552,87.20586985,2025,"Imaging"
"TOI-5489 b",128.6912940,11.4895882,1.40000000,2025,"Transit"
"HD 208487 b",329.3332489,-37.7641354,14.30000000,2004,"Radial Velocity"
"HD 181433 b",291.2873731,-66.4677838,,2008,"Radial Velocity"
"TOI-1135 b",193.3963704,85.1294952,9.91994792,2024,"Transit"
"TOI-5716 b",201.9007989,73.1774325,0.96000000,2025,"Transit"
"HD 181433 d",291.2873731,-66.4677838,13.20000000,2008,"Radial Velocity"
"HD 181433 c",291.2873731,-66.4677838,,2008,"Radial Velocity"
"DMPP-1 b",86.7761233,-10.6303217,4.26000000,2019,"Radial Velocity"
"TOI-4940 b",58.2511684,-62.4079681,6.61000000,2025,"Transit"
"TOI-5734 b",111.2558179,37.2311218,2.10000000,2026,"Transit"
"GJ 480 b",189.7134226,11.6950708,2.91000000,2020,"Radial Velocity"
"DMPP-1 d",86.7761233,-10.6303217,2.02000000,2019,"Radial Velocity"
"DMPP-2 b",27.4077310,-34.4590985,14.20000000,2019,"Radial Velocity"
"K2-19 d",174.9602543,0.6035960,1.04400000,2016,"Transit"
"NGTS-35 b",170.2763360,-26.0666162,10.90000000,2025,"Transit"
"TOI-2267 c",65.0614963,84.9008238,1.14000000,2025,"Transit"
"TOI-2267 b",65.0614963,84.9008238,1.00000000,2025,"Transit"
"HD 39194 c",86.1290710,-70.1382377,2.65000000,2021,"Radial Velocity"
"DMPP-3 A b",91.6243532,-72.5143057,1.44000000,2019,"Radial Velocity"
"TOI-5007 b",236.0638704,-61.0413649,11.07447293,2026,"Transit"
"TOI-7166 b",320.6806363,8.8893975,2.01000000,2025,"Transit"
"TOI-375 b",47.1499034,-77.3833275,10.77183045,2026,"Transit"
"TOI-5422 b",86.8436173,25.6260342,9.10169233,2026,"Transit"
"HD 28185 b",66.6100461,-10.5510754,12.80000000,2001,"Radial Velocity"
"XO-3 b",65.4695814,57.8172095,14.79585452,2007,"Transit"
"DMPP-6 c",120.3857827,-70.0234291,3.74000000,2026,"Radial Velocity"
"TOI-7510 b",273.7281880,-54.4340547,7.31000000,2025,"Transit"
"TOI-5788 c",287.4249017,31.7615284,2.27200000,2026,"Transit"
"TOI-5788 b",287.4249017,31.7615284,1.52800000,2026,"Transit"
"DMPP-9 b",316.3060007,-66.9581622,3.89000000,2026,"Radial Velocity"
"HD 72659 c",128.5128072,-1.5686323,12.10000000,2022,"Radial Velocity"
"KMT-2020-BLG-0202L b",267.0404583,-24.4744500,12.40000000,2026,"Microlensing"
"KMT-2022-BLG-1551L b",265.2537500,-27.5518806,13.20000000,2026,"Microlensing"
"HD 95338 b",164.8563364,-56.6235564,4.27174254,2020,"Radial Velocity"
"KMT-2022-BLG-1818L b",270.7986250,-27.4811111,13.00000000,2026,"Microlensing"
"TOI-1243 b",135.7326412,71.6364158,2.33000000,2026,"Transit"
"TOI-5938 b",303.9088422,28.6592261,3.82000000,2026,"Transit"
"TOI-7009 b",299.5131334,55.6510291,3.71000000,2026,"Transit"
"KMT-2025-BLG-0121L b",267.1583750,-23.9988000,12.60000000,2026,"Microlensing"
"HD 28109 b",65.2383065,-68.1026875,2.69000000,2022,"Transit"
"TOI-5388.01",152.1765169,35.5475571,0.99000000,2024,"Transit"
"KMT-2024-BLG-2087L b",268.4500417,-29.2631889,12.90000000,2026,"Microlensing"
"HD 100508 b",173.3014057,-67.0546386,13.70000000,2026,"Radial Velocity"
"HD 114386 c",197.6652124,-35.0561807,13.40000000,2026,"Radial Velocity"
"HD 28109 d",65.2383065,-68.1026875,3.11000000,2022,"Transit"
"KMT-2020-BLG-0414L b",271.9150000,-28.4852222,1.20000000,2021,"Microlensing"
"TOI-6716 b",111.6570820,-30.5521801,0.98200000,2026,"Transit"
"HD 154345 b",255.6524619,47.0855544,13.70000000,2006,"Radial Velocity"
"HD 217107 b",344.5647243,-2.3954489,13.60000000,1998,"Radial Velocity"
"TOI-1472 b",14.1142611,48.6375168,4.05800000,2024,"Transit"
"TOI-1648 b",45.4011794,69.2299235,2.54000000,2025,"Transit"
"HD 164604 b",270.7787177,-28.5608343,12.30000000,2009,"Radial Velocity"
"HD 164604 c",270.7787177,-28.5608343,12.50000000,2026,"Radial Velocity"
"HIP 54515 b",167.3066308,-1.3332838,12.20000000,2026,"Imaging"
"TOI-1518 b",352.2675207,67.0348062,21.05046575,2021,"Transit"
"GJ 4274 b",335.7805478,-17.6104078,1.53000000,2026,"Radial Velocity"
"LHS 1903 b",107.8658260,48.3279327,1.38200000,2026,"Transit"
"LHS 1903 c",107.8658260,48.3279327,2.04600000,2026,"Transit"
"TOI-1080 b",276.3683249,-52.2145730,1.20000000,2026,"Transit"
"TOI-2145 b",263.7580753,40.6950428,12.24020692,2023,"Transit"
"TIC 231949697 b",94.2576817,-43.3661845,1.52831855,2026,"Transit"
"CWISEP J193518.59-154620.3 b",293.8262172,-15.7725727,12.20000000,2025,"Imaging"
"HD 202772 A b",319.6995877,-26.6163743,18.23701160,2019,"Transit"
"TOI-4588 b",282.0004201,48.5422560,2.92922558,2026,"Transit"
"TOI-4513 b",18.0905179,13.7550796,2.34587608,2026,"Transit"
"TIC 24750448 b",26.1958598,-68.6447552,2.43722231,2026,"Transit"
"TOI-4127 b",105.4045516,72.4149297,12.07000000,2023,"Transit"
"TOI-697 b",69.7042208,-36.6813257,2.35859364,2026,"Transit"
"TOI-4561 b",60.9618951,-76.0214574,1.77789214,2026,"Transit"
"TIC 24750448 c",26.1958598,-68.6447552,3.09028272,2026,"Transit"
"GJ 1137 c",161.0866672,-33.5776794,2.11000000,2026,"Radial Velocity"
"TIC 87422071 b",273.0346013,-44.2434042,10.86150230,2026,"Transit"
"TOI-883 b",103.3690609,-6.5078349,7.17166228,2026,"Transit"
"TOI-4640 b",38.2053190,10.0724659,2.84326517,2026,"Transit"
"TIC 38828280 b",68.3926457,-62.1697135,2.62701629,2026,"Transit"
"TIC 147027702 b",161.7728559,-43.9317971,10.92875618,2026,"Transit"
"TIC 245076932 b",198.0634857,-51.2144330,10.87271128,2026,"Transit"
"TOI-921 b",99.6742038,-56.2205396,3.53409617,2026,"Transit"
"TOI-4930 b",208.6418883,-45.1544786,6.93277225,2026,"Transit"
"TIC 62895484 b",116.6385519,22.5903733,3.49391667,2026,"Transit"
"TOI-941 b",78.3005249,6.5459146,6.51165317,2026,"Transit"
"TOI-5159 b",142.7859562,20.0193431,1.54732112,2026,"Transit"
"TIC 86380416 b",145.1603760,65.7327948,2.41236120,2026,"Transit"
"K2-19 b",174.9602543,0.6035960,7.00000000,2015,"Transit"
"TOI-5335 b",46.9523734,15.3590831,4.02422162,2026,"Transit"
"TIC 88692598 b",149.2109097,47.7706699,1.81295951,2026,"Transit"
"TOI-1752 b",253.4614861,60.7096197,1.69300000,2026,"Transit"
"TOI-1269 c",249.6966397,64.5591810,2.22999162,2026,"Transit"
"TOI-5486 b",190.5495041,3.7886012,3.96824928,2026,"Transit"
"TIC 139702105 b",66.4980340,-18.2145450,2.45316949,2026,"Transit"
"TOI-5624 c",180.8443476,49.2512257,2.47400000,2026,"Transit"
"TOI-1718 b",112.0180254,30.3217322,4.10824994,2026,"Transit"
"TOI-5532 b",41.3804035,5.1507331,2.52763693,2026,"Transit"
"TIC 161045582 b",223.6258514,49.0977250,2.24566738,2026,"Transit"
"TOI-1232 c",116.5013990,-61.8797935,8.88000000,2026,"Transit Timing Variations"
"TOI-1732 b",111.8014509,53.0452684,2.49549787,2026,"Transit"
"TOI-5605 b",150.5380078,50.1453867,2.52611303,2026,"Transit"
"TOI-1756 b",306.3287741,77.6364119,1.94225664,2026,"Transit"
"TOI-5630 b",236.4538532,40.3748618,2.37117553,2026,"Transit"
"TIC 206466666 b",56.7694828,-52.3667509,2.14817673,2026,"Transit"
"TOI-198 b",2.2715087,-27.1217452,1.36000000,2023,"Transit"
"KMT-2024-BLG-2005L b",268.4080833,-28.9009806,8.18000000,2026,"Microlensing"
"TOI-1839 b",196.8331106,5.8520458,2.21895097,2026,"Transit"
"TOI-5926 b",308.0784435,15.5030795,7.56807148,2026,"Transit"
"TIC 290487717 b",139.0870563,2.5508053,6.63777941,2026,"Transit"
"TOI-672 b",167.9908627,-39.3281151,5.31000000,2023,"Transit"
"TOI-2071 b",256.6011813,57.6610327,2.56484195,2026,"Transit"
"TOI-4156 c",230.7808336,76.3318816,2.92303762,2026,"Transit"
"TIC 356227008 b",267.2508238,50.1308080,2.39024009,2026,"Transit"
"TOI-2518 b",105.4448495,-34.9196867,2.26838675,2026,"Transit"
"TOI-6393 b",141.2436918,68.7883127,2.75958542,2026,"Transit"
"EPIC 220674823 b",13.0800239,10.7947051,1.60600000,2016,"Transit"
"EPIC 220674823 c",13.0800239,10.7947051,2.71200000,2016,"Transit"
"TOI-2654 b",52.9815377,-47.9946912,7.94454164,2026,"Transit"
"TOI-6699 b",317.0695839,-63.2504996,2.32645266,2026,"Transit"
"TOI-1839 c",196.8331106,5.8520458,2.40867246,2026,"Transit"
"K2-111 c",59.8903081,21.2985263,3.34000000,2020,"Radial Velocity"
"TOI-4156 b",230.7808336,76.3318816,2.53823825,2026,"Transit"
"TOI-7333 b",243.5319622,75.9166315,2.09469416,2026,"Transit"
"rho CrB e",240.2600639,33.3001861,1.75000000,2023,"Radial Velocity"
"MOA-2007-BLG-192L b",272.0158333,-27.1500750,3.58000000,2008,"Microlensing"
"K2-79 b",55.2559307,13.5191871,4.15000000,2016,"Transit"
"K2-111 b",59.8903081,21.2985263,1.83700000,2017,"Transit"
"TOI-4363 b",37.1105554,-12.5493631,1.76689273,2026,"Transit"
"HD 5388 b",13.7990300,-47.4067326,13.10000000,2010,"Radial Velocity"
"Kepler-79 b",300.5171067,44.3815508,3.51000000,2012,"Transit"
"Kepler-79 c",300.5171067,44.3815508,3.76000000,2012,"Transit"
"eps Ind A b",330.8714021,-56.7969023,12.70000000,2019,"Radial Velocity"
"HD 16760 b",40.5892123,38.6182163,12.10000000,2009,"Radial Velocity"
"TOI-3457 b",183.2082686,-79.7572043,10.64000000,2026,"Transit"
"TOI-6884 b",193.0087935,26.6739510,10.39072511,2026,"Transit"
"TOI-4602.01",60.6003316,31.3298354,2.45000000,2024,"Transit"
"TOI-791 b",118.4347574,-69.7017359,11.13051784,2026,"Transit"
"eps Eri b",53.2284306,-9.4581715,13.80000000,2000,"Radial Velocity"
"TOI-791 c",118.4347574,-69.7017359,12.94637271,2026,"Transit"
"HD 190360 b",300.9092476,29.8945410,13.50000000,2003,"Radial Velocity"
"HD 190360 c",300.9092476,29.8945410,5.53000000,2005,"Radial Velocity"
"HD 190360 d",300.9092476,29.8945410,3.48000000,2026,"Radial Velocity"
"TOI-3664 b",35.3084940,59.7118568,13.69737442,2026,"Transit"
"TOI-4034 b",335.1469845,71.7673462,17.71018951,2026,"Transit"
"HD 126105 b",216.0016789,-19.8010960,13.50000000,2026,"Radial Velocity"
"TIC 52059926 b",16.7726869,-68.3681031,10.71000000,2026,"Transit"
"TOI-4427 b",135.0492615,72.1477473,13.09208946,2026,"Transit"
"TOI-2049 b",346.9098199,56.6945130,16.64533634,2026,"Transit"
"TOI-4458 b",252.1259976,74.7637501,12.40834163,2026,"Transit"
"TOI-159 b",51.7822676,-78.5498308,18.18000000,2026,"Transit"
"COCONUTS-2 b",117.3009140,-76.7026960,12.57647635,2021,"Imaging"
"HD 30177 c",70.4770964,-58.0208085,12.90000000,2016,"Radial Velocity"
"TOI-1710 b",94.2838373,76.2110200,5.06000000,2022,"Transit"
"K2-370 b",67.8205302,19.8316901,2.67000000,2022,"Transit"
"HIP 8923 b",28.7250931,-11.5113361,12.50000000,2026,"Radial Velocity"
"TOI-201 c",87.4017825,-54.9104230,10.40000000,2025,"Transit Timing Variations"
"KMT-2023-BLG-0332L b",270.8901250,-27.2223889,12.00000000,2026,"Microlensing"
"XO-2 S d",117.0309753,50.2169068,13.00000000,2024,"Radial Velocity"
"TOI-237 c",353.2435381,-29.4164870,1.20600000,2026,"Transit"
"bet Pic b",86.8212337,-51.0661480,18.49485000,2008,"Imaging"
"bet Pic c",86.8212337,-51.0661480,12.50000000,2019,"Radial Velocity"
"bet Pic d",86.8212337,-51.0661480,14.12331568,2026,"Imaging"
"Kepler-484 b",284.3942844,46.2491109,2.28000000,2016,"Transit"
"Kepler-758 c",293.0846115,41.1354049,1.69000000,2016,"Transit"
"TOI-4311 b",41.6855224,-31.1793201,1.37600000,2026,"Transit"
"TOI-2147 b",155.6415937,83.0837241,10.50000000,2026,"Transit"
"TOI-6019 b",355.0913498,35.9408402,12.30000000,2026,"Transit"
"Kepler-929 b",298.4811022,41.6152603,1.11000000,2016,"Transit"
"Kepler-1767 b",293.6441248,46.9896696,3.01299077,2021,"Transit"
"Kepler-223 e",298.3183909,47.2794824,4.60000000,2014,"Transit"
"Kepler-1127 b",293.2173563,42.7205846,1.96000000,2016,"Transit"
"Kepler-1793 b",291.9129477,40.9539265,3.79037518,2021,"Transit"
"HD 141937 b",238.0735585,-18.4359716,12.40000000,2002,"Radial Velocity"
"TOI-1272 b",199.1962036,49.8610591,4.26000000,2022,"Transit"
"Kepler-1367 b",288.4166786,47.8787308,0.92000000,2016,"Transit"
"Kepler-1900 b",291.8863206,44.4790319,1.62314676,2021,"Transit"
"Kepler-1364 b",295.1521334,49.5876179,2.15000000,2016,"Transit"
"Kepler-482 b",296.8229326,48.1077628,2.36000000,2016,"Transit"
"Kepler-1646 b",287.5264859,42.9129356,1.23000000,2016,"Transit"
"HD 6718 b",16.9536005,-8.2336165,13.30000000,2009,"Radial Velocity"
"Kepler-32 c",297.8423073,46.5743595,2.00000000,2011,"Transit"
"K2-177 b",55.2296156,20.7360891,2.11620480,2018,"Transit"
"Kepler-259 c",288.2119707,46.6150461,2.70000000,2014,"Transit"
"K2-183 b",125.0071770,14.0194586,1.10000000,2018,"Transit"
"Kepler-222 d",287.9060885,46.9377479,3.69000000,2014,"Transit"
"Kepler-165 c",280.6909200,47.8096702,2.23000000,2014,"Transit"
"K2-263 b",129.6821253,15.6806039,2.51300000,2018,"Transit"
"Kepler-166 d",293.1600977,48.8812074,1.73000000,2016,"Transit"
"Kepler-52 b",286.7380152,49.9757383,2.10000000,2012,"Transit"
"K2-186 b",135.3350487,18.8252879,3.17207779,2018,"Transit"
"K2-195 c",199.8315191,-8.5095364,2.57581891,2018,"Transit"
"K2-187 e",132.5235618,23.1924709,1.90000000,2018,"Transit"
"K2-187 c",132.5235618,23.1924709,1.40000000,2018,"Transit"
"K2-189 b",203.6214411,-15.0365158,1.40300000,2018,"Transit"
"K2-280 b",291.5953596,-22.2477071,7.50000000,2018,"Transit"
"K2-381 c",288.0267612,-21.0075789,2.00000000,2022,"Transit"
"Kepler-229 b",286.9994758,48.3757867,2.20000000,2014,"Transit"
"K2-222 b",16.4625203,11.7537171,2.27500000,2018,"Transit"
"K2-220 b",12.7700071,9.5167694,2.37000000,2018,"Transit"
"Kepler-491 b",287.1305782,42.3501533,8.92000000,2016,"Transit"
"Kepler-197 b",295.2264739,50.5592348,1.02000000,2014,"Transit"
"Kepler-216 b",293.7280695,46.1291139,2.35000000,2014,"Transit"
"K2-176 b",58.2691796,17.9069486,1.49090097,2018,"Transit"
"K2-223 b",185.3061830,-10.2820915,0.89000000,2018,"Transit"
"Kepler-1732 b",292.2910129,37.5807686,4.09903273,2021,"Transit"
"14 Her b",242.6021014,43.8163621,12.50000000,2002,"Radial Velocity"
"16 Cyg B b",295.4656422,50.5168243,13.50000000,1996,"Radial Velocity"
"K2-368 d",332.6357627,-11.1661157,1.94800000,2022,"Transit"
"Kepler-261 b",291.3647333,37.6092390,2.18000000,2014,"Transit"
"1RXS J160929.1-210524 b",242.3762343,-21.0831403,18.64700000,2008,"Imaging"
"CoRoT-4 b",102.1946233,-0.6727861,13.34000000,2008,"Transit"
"K2-224 c",189.7041426,-10.0605942,2.41000000,2018,"Transit"
"K2-368 c",332.6357627,-11.1661157,1.36100000,2022,"Transit"
"24 Sex c",155.8684866,-0.9023998,13.90000000,2010,"Radial Velocity"
"CoRoT-7 b",100.9561682,-1.0630076,1.68135000,2009,"Transit"
"K2-226 b",183.6456643,-9.5626286,1.53899305,2018,"Transit"
"K2-227 b",190.9484237,-8.4784159,1.66551298,2018,"Transit"
"2MASS J12073346-3932539 b",181.8890906,-39.5484399,15.69257298,2004,"Imaging"
"CoRoT-7 c",100.9561682,-1.0630076,2.83000000,2009,"Radial Velocity"
"eps Tau b",67.1546573,19.1802782,12.70000000,2006,"Radial Velocity"
"gam1 Leo b",154.9932080,19.8413890,12.50000000,2009,"Radial Velocity"
"K2-229 b",186.8729195,-6.7218474,1.00000000,2018,"Transit"
"Kepler-752 b",292.2681469,37.9556720,2.81000000,2016,"Transit"
"CoRoT-9 b",280.7866461,6.2040783,11.94879400,2009,"Transit"
"K2-343 b",134.2021746,21.5026882,1.65000000,2021,"Transit"
"51 Peg b",344.3675399,20.7690958,14.10000000,1995,"Radial Velocity"
"K2-331 c",132.7376431,13.1702690,2.72000000,2021,"Transit"
"EPIC 212624936 c",210.6376171,-10.0236852,2.30000000,2021,"Transit"
"K2-334 b",136.4894259,16.3255146,5.65000000,2021,"Transit"
"K2-379 b",283.0317641,-27.1807287,2.18100000,2022,"Transit"
"61 Vir d",199.5964550,-18.3157745,5.11000000,2009,"Radial Velocity"
"K2-202 b",283.2643203,-22.4070553,2.30165603,2018,"Transit"
"K2-343 c",134.2021746,21.5026882,2.02000000,2021,"Transit"
"K2-342 b",133.1218996,21.2386816,2.03000000,2021,"Transit"
"Kepler-260 b",291.9259658,38.0140525,2.01000000,2014,"Transit"
"K2-381 d",288.0267612,-21.0075789,1.68900000,2022,"Transit"
"K2-381 b",288.0267612,-21.0075789,1.07500000,2022,"Transit"
"K2-348 b",130.8783479,24.4229559,3.26000000,2021,"Transit"
"K2-384 d",20.4998403,0.7509701,1.39200000,2022,"Transit"
"81 Cet b",39.4243555,-3.3963607,13.10000000,2008,"Radial Velocity"
"K2-352 c",140.4451478,18.4696280,1.92000000,2021,"Transit"
"K2-384 c",20.4998403,0.7509701,1.19100000,2022,"Transit"
"BD+14 4559 b",318.4010002,14.6893834,13.80000000,2009,"Radial Velocity"
"K2-204 b",17.3825067,-0.5177539,3.17214154,2018,"Transit"
"Kepler-1736 b",289.7766991,38.2622374,3.87658560,2021,"Transit"
"K2-205 b",15.2175909,0.4259660,1.99552771,2018,"Transit"
"Kepler-8 b",281.2881335,42.4510975,15.87194400,2010,"Transit"
"K2-209 b",14.6903464,1.3828070,0.86850263,2018,"Transit"
"Kepler-745 b",291.4994412,37.0592571,2.16000000,2016,"Transit"
"K2-211 b",21.1061587,1.7049101,1.33162691,2018,"Transit"
"Kepler-262 c",290.7287168,37.2526575,1.64000000,2014,"Transit"
"Kepler-119 b",295.9463854,42.6588324,3.60000000,2014,"Transit"
"K2-394 b",71.1100020,16.5185817,1.69200000,2022,"Transit"
"CoRoT-19 b",97.0335983,-0.1707293,14.46000000,2011,"Transit"
"Kepler-748 b",292.2628779,37.2369732,2.52000000,2016,"Transit"
"HD 113538 b",196.2339330,-52.4463502,13.20000000,2010,"Radial Velocity"
"Kepler-112 b",296.9811361,43.2097025,2.36000000,2014,"Transit"
"HD 114386 b",197.6652124,-35.0561807,13.60000000,2003,"Radial Velocity"
"HD 136418 b",229.7756438,41.7324230,13.30000000,2009,"Radial Velocity"
"GJ 676 A b",262.5448903,-51.6377777,12.80000000,2010,"Radial Velocity"
"HAT-P-31 b",271.5376722,26.4266061,12.21781000,2011,"Transit"
"HD 11506 b",28.2106607,-19.5073960,12.90000000,2007,"Radial Velocity"
"HD 11506 c",28.2106607,-19.5073960,14.00000000,2008,"Radial Velocity"
"GJ 581 e",229.8564725,-7.7226935,1.38000000,2009,"Radial Velocity"
"HAT-P-35 b",123.2507030,4.7870288,14.93038800,2011,"Transit"
"HD 116029 b",200.1646905,24.6484725,13.60000000,2011,"Radial Velocity"
"HD 142245 b",238.2342443,15.4306118,13.10000000,2011,"Radial Velocity"
"GJ 876 b",343.3239737,-14.2665958,13.30000000,1998,"Radial Velocity"
