region,method,view,reference_policy,inclusion_threshold,cell_count,mean_inclusion_fraction,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
湖南,Harmonic,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.6438848920863309,0.8605769230769231,0.7366255144032923,208,278,179,29,99,0.6272572779860682
湖南,Area-balanced,disk,full_macro_cell,0.5,119,0.9519141467917697,0.6407766990291263,0.9519230769230769,0.7659574468085106,208,309,198,10,111,0.6416108413314883
湖南,Area-balanced,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.5862068965517241,0.8173076923076923,0.6827309236947792,208,290,170,38,120,0.5869532622924537
湖南,Regular Topology,disk,full_macro_cell,0.5,119,0.9519141467917697,0.42857142857142855,0.8076923076923077,0.5599999999999999,208,392,168,40,224,0.4553094315422163
湖南,Regular Topology,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.5138888888888888,0.7115384615384616,0.596774193548387,208,288,148,60,140,0.493572709116128
湖南,GeoDisk,disk,full_macro_cell,0.5,119,0.9519141467917697,0.5454545454545454,0.8076923076923077,0.6511627906976744,208,308,168,40,140,0.5682523129105962
湖南,GeoAnnulus,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.5483870967741935,0.7355769230769231,0.6283367556468172,208,279,153,55,126,0.5527821092208921
湖南,GeoDisk-Final,disk,full_macro_cell,0.5,119,0.9519141467917697,0.6655948553054662,0.9951923076923077,0.7976878612716763,208,311,207,1,104,0.669843433884267
湖南,GeoAnnulus-Final,annulus,full_macro_cell,0.5,119,0.9519141467917697,0.6631578947368421,0.9086538461538461,0.766734279918864,208,285,189,19,96,0.6589019930718685
湖南,Direct Polar,disk,province_clipped,0.5,119,0.9519141467917697,0.6579925650557621,0.7937219730941704,0.7195121951219511,223,269,177,46,92,0.4710106794166425
湖南,Direct Polar,annulus,province_clipped,0.5,119,0.9519141467917697,0.6135593220338983,0.8116591928251121,0.6988416988416988,223,295,181,42,114,0.45241715838081326
湖南,Harmonic,disk,province_clipped,0.5,119,0.9519141467917697,0.5966666666666667,0.8026905829596412,0.6845124282982792,223,300,179,44,121,0.4359148126042655
湖南,Harmonic,annulus,province_clipped,0.5,119,0.9519141467917697,0.5755395683453237,0.7174887892376681,0.6387225548902196,223,278,160,63,118,0.40917857270427704
湖南,Area-balanced,disk,province_clipped,0.5,119,0.9519141467917697,0.5760517799352751,0.7982062780269058,0.6691729323308271,223,309,178,45,131,0.4222754051082959
湖南,Area-balanced,annulus,province_clipped,0.5,119,0.9519141467917697,0.5517241379310345,0.7174887892376681,0.6237816764132553,223,290,160,63,130,0.3996156470627683
湖南,Regular Topology,disk,province_clipped,0.5,119,0.9519141467917697,0.3903061224489796,0.6860986547085202,0.49756097560975604,223,392,153,70,239,0.3169714058307665
